"Country","Region","Temp_sens","Precip_sens","Month","Temp_sens_scaled","Precip_sens_scaled","T_clim","P_clim","fr"
"China","Heilongjiang",NA,NA,"Nov",NA,NA,-7.63886697666,3.03835967179,NA
"China","Heilongjiang",NA,NA,"Dec",NA,NA,-17.6540825471,0.308543174883,NA
"China","Liaoning",NA,NA,"Jan",NA,NA,-11.8921703734,1.19392588864,NA
"China","Liaoning",NA,NA,"Feb",NA,NA,-7.37957538554,2.80765650343,NA
"China","Liaoning",NA,NA,"Mar",NA,NA,0.428997158803,10.2692177023,NA
"China","Liaoning",-0.0272519486008894,0.000776901929097444,"Apr",-0.205477950208036,0.00536879268234803,9.08753454684,35.209253728,0.142857142857143
"China","Liaoning",0.0185342800613291,-0.00306202993923082,"May",0.139747286748489,-0.0211602048021316,15.7463037267,55.6503335942,0.285714285714286
"China","Liaoning",-0.0323697422903594,-0.000991618433220482,"Jun",-0.244065787441282,-0.00685259437332122,20.5335603349,96.7727834345,0.428571428571429
"China","Liaoning",0.0217057350101574,0.000855720136047288,"Jul",0.163659854308561,0.00591346710888693,23.3798939394,198.969742465,0.571428571428571
"China","Liaoning",-0.0619658218313384,0.000962020918209812,"Aug",-0.467218335075101,0.00664806029243719,22.6168416302,163.042851842,0.714285714285714
"China","Liaoning",0.0798453791063898,0.00136647552601224,"Sep",0.602029053872099,0.00944305005547491,16.9138449399,56.5857542479,0.857142857142857
"China","Liaoning",0.0145962165928138,0.00230894289700124,"Oct",0.11005453995998,0.0159559852603029,9.38101838443,37.0119791135,1
"China","Liaoning",NA,NA,"Nov",NA,NA,-0.24994903067,16.256402968,NA
"China","Liaoning",NA,NA,"Dec",NA,NA,-8.86195147223,3.58989817107,NA
"Brazil","MatoGrosso",-0.0207698019806112,0.000485181950763206,"Jan",-0.330202578050388,0.00835979039615254,26.6418223247,285.976966836,0.555555555555556
"Brazil","MatoGrosso",-0.00187456333053293,-0.000820335061274248,"Feb",-0.0298021928682094,-0.0141345512875739,26.7612654443,266.578479482,0.666666666666667
"Brazil","MatoGrosso",-0.0789171827243235,2.06584918178053e-05,"Mar",-1.25464158071276,0.000355950301172212,26.5477588417,281.051909382,0.777777777777778
"Brazil","MatoGrosso",0.024105297434892,0.000171783155249352,"Apr",0.383230969900585,0.00295986107730375,26.9427933353,130.470663113,0.888888888888889
"Brazil","MatoGrosso",0.0213279853924346,-0.000695882694600776,"May",0.339076692583646,-0.0119902099779708,25.7244735758,46.8968339273,1
"Brazil","MatoGrosso",NA,NA,"Jun",NA,NA,24.6321981609,18.1933778867,NA
"Brazil","MatoGrosso",NA,NA,"Jul",NA,NA,24.844572642,8.56460124062,NA
"Brazil","MatoGrosso",NA,NA,"Aug",NA,NA,26.0928012196,25.5373035789,NA
"Brazil","MatoGrosso",0.0271486170751731,-0.000255959580626525,"Sep",0.431614290646267,-0.00441023917018953,26.8512843437,63.8205168757,0.111111111111111
"Brazil","MatoGrosso",0.00319756994355095,0.000192688348896738,"Oct",0.0508356237504142,0.00332006210458478,27.3539254529,138.188680368,0.222222222222222
"Brazil","MatoGrosso",-0.0362685296340385,0.000402555433347166,"Nov",-0.576604533757042,0.00693611755408662,27.0768377409,210.749318631,0.333333333333333
"Brazil","MatoGrosso",0.030534371583764,-0.000597208039440714,"Dec",0.485441711265207,-0.0102900242368212,26.882618172,270.927074414,0.444444444444444
"Brazil","Goias",-0.0885822856335963,0.000577891661676935,"Jan",-0.770209237822659,0.00483458967328898,25.2479514505,286.446871047,0.555555555555556
"Brazil","Goias",-0.0780534327820951,0.000564020630196255,"Feb",-0.67866249490563,0.00471854587130755,25.4717818268,220.048115556,0.666666666666667
"Brazil","Goias",-0.0472568341979028,-8.89265289433375e-06,"Mar",-0.410890845603492,-7.43951344207555e-05,25.3950496752,228.549462823,0.777777777777778
"Brazil","Goias",0.0471552168039676,0.000363202160853523,"Apr",0.41000729812024,0.00303851661587103,25.0093623809,114.63537713,0.888888888888889
"Brazil","Goias",0.0248935027097272,-0.00288878486168788,"May",0.216445146020521,-0.0241673143719409,23.8536270298,37.2169279119,1
"Brazil","Goias",NA,NA,"Jun",NA,NA,22.7709927851,16.4276843284,NA
"Brazil","Goias",NA,NA,"Jul",NA,NA,22.888574544,9.36357727081,NA
"Brazil","Goias",NA,NA,"Aug",NA,NA,24.4056775723,22.051588862,NA
"Brazil","Goias",0.0516321810434337,-0.000742588933348661,"Sep",0.448933807974606,-0.0062124322372956,25.6343227758,53.5175838149,0.111111111111111
"Brazil","Goias",0.00363460344958533,0.00031784254911851,"Oct",0.0316023134046454,0.0026590421831683,26.1888575246,141.529201896,0.222222222222222
"Brazil","Goias",0.082614612412996,-0.000534386472168059,"Nov",0.718321244529901,-0.00447062917016672,25.501455772,223.516681532,0.333333333333333
"Brazil","Goias",0.0691514424980208,-0.000427661695543477,"Dec",0.601261069747538,-0.0035777792864082,25.233630566,308.899893043,0.444444444444444
"Brazil","MatoGrossodoSul",-0.0905493409002749,0.000494121475974561,"Jan",-0.573810415174982,0.0025980246278694,26.4953524486,186.037320586,0.555555555555556
"Brazil","MatoGrossodoSul",0.0270022149844092,0.00189296822594815,"Feb",0.171112810284419,0.00995297373199127,26.4513342962,176.515719794,0.666666666666667
"Brazil","MatoGrossodoSul",0.00879985846501982,-0.000175750684825875,"Mar",0.055764629417405,-0.000924073592717196,25.8091776366,136.334827483,0.777777777777778
"Brazil","MatoGrossodoSul",-0.090078335843689,-0.000361914721096567,"Apr",-0.570825660074813,-0.00190289919445998,24.4139523807,130.494045015,0.888888888888889
"Brazil","MatoGrossodoSul",-0.0288431101533258,2.46563053812612e-05,"May",-0.18277854755724,0.000129639555711364,21.8577354881,133.413233391,1
"Brazil","MatoGrossodoSul",NA,NA,"Jun",NA,NA,20.3910462491,80.7878733659,NA
"Brazil","MatoGrossodoSul",NA,NA,"Jul",NA,NA,20.4549635476,55.5011155699,NA
"Brazil","MatoGrossodoSul",NA,NA,"Aug",NA,NA,22.0820673683,50.5387616303,NA
"Brazil","MatoGrossodoSul",-0.0205509938836628,0.000953942188544122,"Sep",-0.13023147618082,0.00501570042976409,23.1992950142,106.80301183,0.111111111111111
"Brazil","MatoGrossodoSul",0.0631197166149385,0.00115077570540087,"Oct",0.399989115729003,0.00605062473329772,25.0366702571,173.859995077,0.222222222222222
"Brazil","MatoGrossodoSul",0.0872161463867252,-0.000276382272362111,"Nov",0.552687989449262,-0.00145318101968157,25.665171647,175.385267589,0.333333333333333
"Brazil","MatoGrossodoSul",-0.0989483215148508,0.00126851095909874,"Dec",-0.62703468501041,0.00666966094918414,26.1405121473,200.589102429,0.444444444444444
"Brazil","Parana",0.0439429561967603,0.00160124915485891,"Jan",0.285614390904524,0.00728030187815952,24.2687479429,186.25794459,0.555555555555556
"Brazil","Parana",0.0061480150314582,-4.5723761882662e-05,"Feb",0.0399600236410869,-0.000207889439629521,24.5339904787,171.174402922,0.666666666666667
"Brazil","Parana",0.00661240392788382,-6.9341586657485e-06,"Mar",0.0429783948039539,-3.15271163169813e-05,23.5333496589,130.464543072,0.777777777777778
"Brazil","Parana",0.00542238504464969,0.000442793703946199,"Apr",0.0352436735217099,0.00201322312938911,21.5534256215,127.975384507,0.888888888888889
"Brazil","Parana",-0.0703130824790693,-7.8215882796032e-05,"May",-0.457011315646522,-0.00035561938421259,18.2931865154,149.430413455,1
"Brazil","Parana",NA,NA,"Jun",NA,NA,16.7713974233,111.730742195,NA
"Brazil","Parana",NA,NA,"Jul",NA,NA,16.9987034926,96.8372495721,NA
"Brazil","Parana",NA,NA,"Aug",NA,NA,18.1162381819,78.4737529908,NA
"Brazil","Parana",-0.018214257113366,0.00117642309005755,"Sep",-0.118386526566821,0.00534877111789069,19.5008674818,135.505639573,0.111111111111111
"Brazil","Parana",0.0276491075374219,-0.00100183737341541,"Oct",0.179709871429557,-0.00455499288736818,21.5619482703,183.142201575,0.222222222222222
"Brazil","Parana",-0.0202858678449525,0.000330004192576768,"Nov",-0.131851297453969,0.00150040993665901,22.450899369,147.955445284,0.333333333333333
"Brazil","Parana",-0.0150742343923508,0.0021930764569596,"Dec",-0.0979774381824753,0.00997112697927215,23.7775311612,184.777969577,0.444444444444444
"Brazil","RioGrandedoSul",-0.0105512318863595,0.00368035068844957,"Jan",-0.0312953832222287,0.00974988109852049,24.8377899781,159.783558545,0.555555555555556
"Brazil","RioGrandedoSul",0.191827302994793,0.00174676209511126,"Feb",0.568967588274657,0.00462747280800893,24.6378503692,153.494696,0.666666666666667
"Brazil","RioGrandedoSul",-0.033945720706106,0.00254911364628147,"Mar",-0.100684389244228,0.0067530398762979,23.5653323496,135.234697293,0.777777777777778
"Brazil","RioGrandedoSul",0.00238501018338316,-0.00108603222172543,"Apr",0.00707403727657501,-0.00287708588864005,20.8172370726,184.779366029,0.888888888888889
"Brazil","RioGrandedoSul",-0.142100760108686,-0.000601975234356603,"May",-0.421476638146915,-0.00159473578907868,17.4461907232,160.247300598,1
"Brazil","RioGrandedoSul",NA,NA,"Jun",NA,NA,15.5363757037,157.189216228,NA
"Brazil","RioGrandedoSul",NA,NA,"Jul",NA,NA,15.0521391587,163.076553024,NA
"Brazil","RioGrandedoSul",NA,NA,"Aug",NA,NA,16.9025806842,124.174856335,NA
"Brazil","RioGrandedoSul",-0.077222956100338,0.00134805871743062,"Sep",-0.22904643085683,0.00357123908056424,17.808334506,180.728874757,0.111111111111111
"Brazil","RioGrandedoSul",0.111057730266379,-0.00080562867658184,"Oct",0.329401748147575,-0.00213424873637255,20.6362969647,216.178778089,0.222222222222222
"Brazil","RioGrandedoSul",-0.13699809424076,0.00113279422610579,"Nov",-0.40634192349827,0.00300096646993029,22.2509724356,151.828789603,0.333333333333333
"Brazil","RioGrandedoSul",0.144997983579959,0.00292199309298563,"Dec",0.430069920883042,0.00774086157515323,23.8682332861,167.26532642,0.444444444444444
"USA","Iowa",NA,NA,"Jan",NA,NA,-5.79534037407,10.8303300202,NA
"USA","Iowa",NA,NA,"Feb",NA,NA,-3.38064705359,14.1926208736,NA
"USA","Iowa",NA,NA,"Mar",NA,NA,3.32158409872,45.7013056806,NA
"USA","Iowa",NA,NA,"Apr",NA,NA,10.2980657478,93.7496268221,NA
"USA","Iowa",-0.00225869815401591,-0.00105061791251378,"May",-0.0110157422220634,-0.00554657508587485,16.5178916794,118.492566946,0.166666666666667
"USA","Iowa",0.0502153726671457,-0.000189227774530357,"Jun",0.244901958193316,-0.000998998824657727,21.6767003164,126.039797605,0.333333333333333
"USA","Iowa",0.0107561561647632,-0.000103882749390385,"Jul",0.0524581132722947,-0.00054843293909034,23.8887232404,108.547968568,0.5
"USA","Iowa",-0.0904199076465536,0.0019420018029139,"Aug",-0.440980744862377,0.0102524987328588,22.6140059535,107.656692031,0.666666666666667
"USA","Iowa",0.0786790264410657,-0.000718849341794912,"Sep",0.383720096470927,-0.00379505413167502,18.3318273386,86.9814991444,0.833333333333333
"USA","Iowa",0.0315063692958474,0.00171826127977247,"Oct",0.153657557960594,0.0090712951796207,11.6129793896,66.0365269815,1
"USA","Iowa",NA,NA,"Nov",NA,NA,3.60428779391,42.7874121459,NA
"USA","Iowa",NA,NA,"Dec",NA,NA,-3.99114440903,20.7355637203,NA
"USA","Illinois",NA,NA,"Jan",NA,NA,-1.82129673776,45.9453376165,NA
"USA","Illinois",NA,NA,"Feb",NA,NA,0.417641250176,46.3151824174,NA
"USA","Illinois",NA,NA,"Mar",NA,NA,6.28026772884,78.822672392,NA
"USA","Illinois",NA,NA,"Apr",NA,NA,12.5570254596,106.770331604,NA
"USA","Illinois",0.0297096197938813,-0.000794852073214763,"May",0.15367843736886,-0.0043508447395776,18.1201292177,126.501740386,0.166666666666667
"USA","Illinois",0.00293421100921235,0.00232151078993344,"Jun",0.0151777426279661,0.0127074374573915,23.0310684581,114.304562206,0.333333333333333
"USA","Illinois",-0.0270931161955204,0.00267368663041378,"Jul",-0.140144094379761,0.0146351702451579,25.0256202245,100.641059799,0.5
"USA","Illinois",-0.0907777725535438,0.0020817011282643,"Aug",-0.469564616802248,0.0113947723211566,23.9994608697,94.6942755673,0.666666666666667
"USA","Illinois",-0.00304725263000881,-0.00105117996210745,"Sep",-0.0157624710681874,-0.0057539270042878,19.874627313,87.8177537989,0.833333333333333
"USA","Illinois",0.0336745345366137,0.000274429844703404,"Oct",0.174187683404023,0.00150216837377273,13.6377875059,84.8702469478,1
"USA","Illinois",NA,NA,"Nov",NA,NA,6.8837670082,90.7781696503,NA
"USA","Illinois",NA,NA,"Dec",NA,NA,0.288294177746,63.6842553346,NA
"USA","Indiana",NA,NA,"Jan",NA,NA,-2.28906508478,51.5046394008,NA
"USA","Indiana",NA,NA,"Feb",NA,NA,-0.346329523674,47.6521348527,NA
"USA","Indiana",NA,NA,"Mar",NA,NA,5.12237609868,77.6479050707,NA
"USA","Indiana",NA,NA,"Apr",NA,NA,11.4631092707,104.92881118,NA
"USA","Indiana",0.0378930105359186,-0.00137502407570152,"May",0.218413957889586,-0.00685635151177469,17.1140303927,124.608286108,0.166666666666667
"USA","Indiana",-0.0075205587317597,0.00352019338991877,"Jun",-0.0433482316372755,0.0175529168523068,22.0268319035,112.230151165,0.333333333333333
"USA","Indiana",-0.0539798851023863,0.00065070691161601,"Jul",-0.31113812771518,0.00324465250901478,24.0633016802,107.405878017,0.5
"USA","Indiana",-0.0447834881605391,0.00229518854790102,"Aug",-0.258130424553443,0.0114446137695302,23.0272560608,94.4211456152,0.666666666666667
"USA","Indiana",-0.00996820926243458,-0.00140053670719079,"Sep",-0.0574564017819649,-0.00698356642573289,19.0823721511,88.0570662339,0.833333333333333
"USA","Indiana",0.00678146487609063,0.0010419656015023,"Oct",0.0390881210790094,0.00519560533762487,12.7372858688,85.7333145223,1
"USA","Indiana",NA,NA,"Nov",NA,NA,6.40628635978,88.0192555961,NA
"USA","Indiana",NA,NA,"Dec",NA,NA,0.0802324760337,66.5020903028,NA
"USA","Minnesota",NA,NA,"Jan",NA,NA,-9.22451840871,5.9717956716,NA
"USA","Minnesota",NA,NA,"Feb",NA,NA,-6.45114056548,7.47682183308,NA
"USA","Minnesota",NA,NA,"Mar",NA,NA,0.348365778886,30.7934370146,NA
"USA","Minnesota",NA,NA,"Apr",NA,NA,8.37378013099,68.3845620093,NA
"USA","Minnesota",-0.017343404225865,-0.00181770449625855,"May",-0.0998867957607229,-0.010468802745216,15.2455565077,94.9210624597,0.166666666666667
"USA","Minnesota",0.0339529546701697,0.000570855152809862,"Jun",0.195547068179067,0.00328775662004333,20.3813373478,120.309541728,0.333333333333333
"USA","Minnesota",0.043463642606523,0.000470138657224118,"Jul",0.250322481994639,0.00270769471908702,22.7349808602,97.7506708939,0.5
"USA","Minnesota",-0.0116648753225192,0.000919839149169397,"Aug",-0.0671821404691189,0.00529767881952359,21.3943105389,102.836572159,0.666666666666667
"USA","Minnesota",0.0326891270898634,-0.000179689976076584,"Sep",0.188268238386092,-0.00103489809191228,16.9637978802,80.7432488074,0.833333333333333
"USA","Minnesota",-0.00400576418008357,0.00134693751904372,"Oct",-0.0230706119347035,0.00775748930919384,9.80506152153,59.5150391524,1
"USA","Minnesota",NA,NA,"Nov",NA,NA,1.03230555921,24.2638734877,NA
"USA","Minnesota",NA,NA,"Dec",NA,NA,-7.06831914898,9.79726426075,NA
"USA","Ohio",NA,NA,"Jan",NA,NA,-2.07137019788,52.7617769073,NA
"USA","Ohio",NA,NA,"Feb",NA,NA,-0.41719776292,50.0457583375,NA
"USA","Ohio",NA,NA,"Mar",NA,NA,4.64230198331,76.796623452,NA
"USA","Ohio",NA,NA,"Apr",NA,NA,11.019270932,98.2204265314,NA
"USA","Ohio",0.0198313467595221,-9.85726991017693e-05,"May",0.117256138496471,-0.000503974359116689,16.55656829,116.476742995,0.166666666666667
"USA","Ohio",-0.0387221899228631,0.00113545176732948,"Jun",-0.228951392940664,0.00580524406820789,21.3415516267,104.450713334,0.333333333333333
"USA","Ohio",-0.0283770451067389,0.000364340572523881,"Jul",-0.167784002342591,0.00186277040408884,23.5280942755,108.432234289,0.5
"USA","Ohio",-0.0445397993596526,0.0050596868749232,"Aug",-0.263348977033687,0.0258687493936622,22.5377849572,91.3338397051,0.666666666666667
"USA","Ohio",-0.0239272632558325,-0.00132482439147921,"Sep",-0.141473926515873,-0.00677345278887577,18.6663264275,83.7341652111,0.833333333333333
"USA","Ohio",0.0481240193950726,0.00153679962414614,"Oct",0.284541274559988,0.0078572222605997,12.3486976552,78.038003756,1
"USA","Ohio",NA,NA,"Nov",NA,NA,6.29504858917,81.7548929941,NA
"USA","Ohio",NA,NA,"Dec",NA,NA,0.336915444724,68.7921759031,NA
"USA","SouthDakota",NA,NA,"Jan",NA,NA,-8.19403880046,3.98662037879,NA
"USA","SouthDakota",NA,NA,"Feb",NA,NA,-5.48925283435,6.49548772633,NA
"USA","SouthDakota",NA,NA,"Mar",NA,NA,0.999632245548,24.5403428598,NA
"USA","SouthDakota",NA,NA,"Apr",NA,NA,8.68172894588,56.3912212569,NA
"USA","SouthDakota",0.0549209659773072,0.00034614809204034,"May",0.315267293549378,0.00238442649803204,15.2347056076,85.7765581468,0.166666666666667
"USA","SouthDakota",-0.0156580941277917,-0.000779028420844974,"Jun",-0.0898834328560427,-0.00536630434226495,20.4442528451,106.347480579,0.333333333333333
"USA","SouthDakota",-0.0271004209482295,0.00149950089543058,"Jul",-0.155566753321991,0.0103292485242725,23.3424826036,78.7686117029,0.5
"USA","SouthDakota",-0.0271997534892241,0.0033619471966279,"Aug",-0.156136959996318,0.0231586311320469,22.1338166038,78.1797528359,0.666666666666667
"USA","SouthDakota",0.0609144541191648,0.00027718206914272,"Sep",0.349672201616445,0.0019093569649554,17.4603294934,64.7702573687,0.833333333333333
"USA","SouthDakota",0.0288526001462303,0.00197135016914205,"Oct",0.165624930262933,0.0135795622980191,10.108297688,50.3571616116,1
"USA","SouthDakota",NA,NA,"Nov",NA,NA,1.1925248047,14.4647904073,NA
"USA","SouthDakota",NA,NA,"Dec",NA,NA,-6.45403496982,5.48868090983,NA
"USA","NorthDakota",NA,NA,"Jan",NA,NA,-12.1745131438,3.60046955707,NA
"USA","NorthDakota",NA,NA,"Feb",NA,NA,-9.02916152183,5.20191823509,NA
"USA","NorthDakota",NA,NA,"Mar",NA,NA,-1.94638714876,18.5437170024,NA
"USA","NorthDakota",NA,NA,"Apr",NA,NA,7.04562213323,34.8937912145,NA
"USA","NorthDakota",0.00638918060282558,-0.000609466697055992,"May",0.0401876576059095,-0.00389873854857053,14.0718998232,77.6427405688,0.166666666666667
"USA","NorthDakota",0.0554563949401708,0.00145896573371812,"Jun",0.348818221060782,0.00933295613126466,19.0623169899,107.538222169,0.333333333333333
"USA","NorthDakota",0.00496093733576846,0.000792910878023472,"Jul",0.0312040719221595,0.005072224980731,21.6967655243,79.1477688863,0.5
"USA","NorthDakota",-0.0231493345379028,-0.0013733985298917,"Aug",-0.145608269361249,-0.00878558552403883,20.7920618053,72.3648355374,0.666666666666667
"USA","NorthDakota",0.00992365757280334,0.0021106936080077,"Sep",0.0624193582128107,0.0135020380498412,15.8144445331,63.5456663461,0.833333333333333
"USA","NorthDakota",0.0211037356806351,-0.00157770003065675,"Oct",0.132741544880404,-0.0100924955494939,8.3246225894,50.1599171387,1
"USA","NorthDakota",NA,NA,"Nov",NA,NA,-1.29994286404,11.6893774852,NA
"USA","NorthDakota",NA,NA,"Dec",NA,NA,-9.61540632801,4.64004009204,NA
"USA","Missouri",NA,NA,"Jan",NA,NA,-1.05218674101,28.1339523878,NA
"USA","Missouri",NA,NA,"Feb",NA,NA,1.29718057393,34.9012649574,NA
"USA","Missouri",NA,NA,"Mar",NA,NA,7.39375708168,69.1072067055,NA
"USA","Missouri",NA,NA,"Apr",NA,NA,13.348030544,105.256283689,NA
"USA","Missouri",0.0582215253097497,0.000547496403743714,"May",0.248794054700808,0.00234270664627374,18.5918378836,131.607344671,0.166666666666667
"USA","Missouri",0.0129395509195833,-0.00115063547478139,"Jun",0.055293696311862,-0.00492350516967143,23.4886149445,121.197231663,0.333333333333333
"USA","Missouri",-0.0848242293772943,0.00221684616424243,"Jul",-0.362473567145009,0.00948576138076013,25.9602917158,107.19810032,0.5
"USA","Missouri",-0.0712859734818058,0.0038566323958998,"Aug",-0.304621465883559,0.016502315420392,25.0454995748,99.6804747667,0.666666666666667
"USA","Missouri",0.00125771340556926,0.000336027416970036,"Sep",0.00537450051606149,0.00143784261902549,20.5659672278,102.217656543,0.833333333333333
"USA","Missouri",-0.00017820564918203,0.00218203180274895,"Oct",-0.000761513989795152,0.00933679266516886,14.3452364595,88.7612821234,1
"USA","Missouri",NA,NA,"Nov",NA,NA,7.37268063391,71.8481969786,NA
"USA","Missouri",NA,NA,"Dec",NA,NA,0.624117869034,44.2398816488,NA
"Argentina","BuenosAires",-0.0173578082573949,0.00237170331173668,"Jan",-0.0648044972515309,0.00914026744912602,23.8248218311,119.113706114,0.444444444444444
"Argentina","BuenosAires",-0.0736330332547951,0.00129677186079349,"Feb",-0.274905197155255,0.00499760723421772,22.6991344819,114.46303073,0.555555555555556
"Argentina","BuenosAires",-0.0827746863243063,0.0009758510493226,"Mar",-0.309035095494534,0.00376081592380436,20.7720862068,132.294154561,0.666666666666667
"Argentina","BuenosAires",-0.164756995148961,0.000686023056974558,"Apr",-0.615111889760197,0.00264385270534659,17.1267139846,105.67432821,0.777777777777778
"Argentina","BuenosAires",0.0178662753055925,-0.000381545057246585,"May",0.0667028332014847,-0.00147043007018117,13.7863364861,67.8931300314,0.888888888888889
"Argentina","BuenosAires",0.0146931141503738,0.000402609879385241,"Jun",0.0548559968778704,0.00155161143344984,10.774164845,40.9921741274,1
"Argentina","BuenosAires",NA,NA,"Jul",NA,NA,9.98994360604,38.3463771925,NA
"Argentina","BuenosAires",NA,NA,"Aug",NA,NA,11.9788177599,41.6000126959,NA
"Argentina","BuenosAires",NA,NA,"Sep",NA,NA,13.9324599305,62.6249817452,NA
"Argentina","BuenosAires",0.0589847218427351,0.000563698257104339,"Oct",0.220216469029802,0.00217242721930807,16.9364908609,118.302191038,0.111111111111111
"Argentina","BuenosAires",-0.0678318181504596,0.000959446232730916,"Nov",-0.253246654630205,0.00369759367742985,19.8960825963,115.844924025,0.222222222222222
"Argentina","BuenosAires",-0.00450055820609151,0.00261659782818485,"Dec",-0.0168026059265149,0.0100840623015781,22.5127652375,108.390040521,0.333333333333333
"Argentina","Cordoba",-0.0543871531564916,0.0029598540731416,"Jan",-0.248932885832858,0.0118579675344353,24.3399912744,116.720999845,0.444444444444444
"Argentina","Cordoba",-0.0529807963428645,0.00310430795050304,"Feb",-0.242495916074218,0.0124366884259545,23.1964218702,108.011870332,0.555555555555556
"Argentina","Cordoba",-0.0331599748246338,0.00105808898069879,"Mar",-0.151774964273079,0.004238987622911,21.3137238444,120.574909032,0.666666666666667
"Argentina","Cordoba",-0.0706614150433215,-0.000500065202548556,"Apr",-0.323421046017148,-0.00200339502907578,17.9635845672,76.2837932459,0.777777777777778
"Argentina","Cordoba",-0.0298464416850536,-0.00417414127236187,"May",-0.136608747273909,-0.0167227270225783,14.4501440273,36.566144469,0.888888888888889
"Argentina","Cordoba",-0.0456630288986679,0.000191975196396073,"Jun",-0.209002106194225,0.00076910401324794,11.4592110986,13.4015234406,1
"Argentina","Cordoba",NA,NA,"Jul",NA,NA,10.4935124963,14.4955048583,NA
"Argentina","Cordoba",NA,NA,"Aug",NA,NA,12.7912232077,16.5874453097,NA
"Argentina","Cordoba",NA,NA,"Sep",NA,NA,15.1980662579,39.0733502218,NA
"Argentina","Cordoba",-0.00381126641451151,0.00215520890040396,"Oct",-0.0174443686087467,0.00863434363295839,18.5953168845,89.3173664359,0.111111111111111
"Argentina","Cordoba",-0.0335802109470038,0.0013687558107749,"Nov",-0.153698407303307,0.00548360208498762,21.1289855599,105.995965583,0.222222222222222
"Argentina","Cordoba",-0.0266930250515079,0.00314621137010487,"Dec",-0.122175392018796,0.0126045647390907,23.5591739937,127.666417853,0.333333333333333
"Argentina","SantaFe",-0.14554708918349,0.0020613061806975,"Jan",-0.601701725416493,0.00793942464796373,24.6966129656,120.178893001,0.444444444444444
"Argentina","SantaFe",-0.0346886951138643,0.00230392072440601,"Feb",-0.143405462929906,0.00887389033108802,23.7263091312,118.360974539,0.555555555555556
"Argentina","SantaFe",-0.051997452310976,0.000786491024394277,"Mar",-0.214961061387719,0.00302928613078006,21.8800699511,142.450217132,0.666666666666667
"Argentina","SantaFe",-0.115014081833211,0.00256098388448865,"Apr",-0.475476162900045,0.0098640069902992,18.3863342973,110.44945935,0.777777777777778
"Argentina","SantaFe",-0.0175401949412026,-0.00386942854600878,"May",-0.0725123780865034,-0.0149036745047362,15.1552102677,59.042687285,0.888888888888889
"Argentina","SantaFe",0.0195909688772479,0.00118480025765746,"Jun",0.0809904192667151,0.00456343286438721,12.2876394159,30.5374689865,1
