"Country","Region","Temp_sens","Precip_sens","Month","Temp_sens_scaled","Precip_sens_scaled","T_clim","P_clim"
"USA","Washington",0.0574984814394017,-0.000595019405181825,"Oct",0.172824258438609,-0.00177369768892171,10.0455292846,29.4537202365
"USA","Washington",0.0379388623561504,0.00265551246184995,"Nov",0.114033546427072,0.00791583648443662,3.67571495503,47.4376189264
"USA","Washington",0.0293754129392143,0.00435401186913293,"Dec",0.0882942267422855,0.0129789057677184,-0.763315217776,39.034203331
"USA","Idaho",-0.0216278838813186,-0.00158450447024153,"Jan",-0.0722221159375586,-0.00571097116159497,-1.3210609416,43.9449536203
"USA","Idaho",0.0430330844390043,0.00376296560389912,"Feb",0.143700624183074,0.0135627184710093,0.379602047253,37.9572564916
"USA","Idaho",-0.0021882289219669,0.00257266139159685,"Mar",-0.00730716531341842,0.00927254879484105,4.10811562775,50.5188194836
"USA","Idaho",0.0596522380264621,0.0010469338223931,"Apr",0.1991970584974,0.00377342505501039,7.48221208673,50.0207444537
"USA","Idaho",-0.045177221348062,0.00536598291418499,"May",-0.150860552786432,0.0193404147808118,11.4253331513,62.1564900419
"USA","Idaho",-0.081431710213423,0.00134137352005914,"Jun",-0.271925374128139,0.00483466322364943,15.0784502631,57.6081645093
"USA","Idaho",-0.0284941672098236,0.00620670242166921,"Jul",-0.0951507349986105,0.0223705891680768,19.53134338,23.5871794082
"USA","Idaho",0.0467673163290064,0.00293408564752477,"Aug",0.156170366020851,0.0105752169421835,19.5340614353,25.4192422364
"USA","Idaho",-0.1179053886951,-0.00103151394371113,"Sep",-0.393722136605132,-0.00371784775363831,15.1394918829,36.2832012447
"USA","Idaho",0.075622139703151,-1.70621281777915e-05,"Oct",0.252525442204947,-6.14964008046948e-05,8.49297631673,48.2100093365
"USA","Idaho",0.0396739671661183,-0.00136700655687613,"Nov",0.132483504724624,-0.00492705143510307,1.83911573795,69.5370643326
"USA","Idaho",0.036017447132292,0.00158917726485979,"Dec",0.120273266531182,0.00572781314330604,-2.04903028718,51.679144418
"USA","Montana",0.0106762891061064,-0.00755416852771972,"Jan",0.0362521013241822,-0.0257131286694229,-5.64886261715,3.65553267426
"USA","Montana",0.00677381316681982,0.070067639448684,"Feb",0.023000965863146,0.238498548463094,-3.85617796869,3.57130145628
"USA","Montana",0.00348594012460691,-3.16200739958458e-05,"Mar",0.0118367583859266,-0.000107629453619998,0.888031123757,9.93613799002
"USA","Montana",-0.00465494756923585,0.00350675981728451,"Apr",-0.0158062065631188,0.0119364250431698,6.15978364696,22.9597515716
"USA","Montana",-0.0736524299257037,0.00486356965594013,"May",-0.250092080300791,0.0165547792449951,10.9080318039,58.8991454821
"USA","Montana",-0.0586795009850117,0.00433054723357851,"Jun",-0.199250431888771,0.0147404598954096,15.0976755877,72.2213517952
"USA","Montana",-0.0562297102341154,0.00436617777416207,"Jul",-0.190931992621916,0.0148617403078368,19.1383494421,40.8166088496
"USA","Montana",0.000953481805307476,0.00418542380325309,"Aug",0.00323761549291508,0.0142464839636823,18.7618581042,36.9561619831
"USA","Montana",-0.0177966488286263,0.00479812205821985,"Sep",-0.0604297907404208,0.0163320065473632,13.9690218516,34.1539937734
"USA","Montana",-0.00688479180531757,0.0050135839055344,"Oct",-0.0233778017475675,0.0170654027091011,7.56330229425,18.6941103765
"USA","Montana",-0.00302763809952103,-0.00926218590735888,"Nov",-0.0102805611637112,-0.0315269347145377,-0.0907776146307,8.13726242827
"USA","Montana",0.0301361105150421,0.0119653173725775,"Dec",0.102329313214569,0.0407279429949966,-5.40375485822,4.56158484476
"USA","Oklahoma",-0.00359740066247721,0.00235875795564554,"Jan",-0.0135594092923493,0.00865215670821186,5.25826897909,23.3119672653
"USA","Oklahoma",-0.0136748925513343,0.00385560936037601,"Feb",-0.0515437346377635,0.0141427552207204,7.54556439492,31.030514982
"USA","Oklahoma",0.0562594843198629,0.00187865218697907,"Mar",0.212054604433253,0.0068910814198057,12.2813304013,64.282514209
"USA","Oklahoma",-0.14551506616577,0.00242993835404771,"Apr",-0.548478895032576,0.00891325342653114,17.0565427021,71.5530899312
"USA","Oklahoma",0.0510182441254477,6.03620427311588e-05,"May",0.192299195552373,0.000221413923242004,21.7986345743,117.776859934
"USA","Oklahoma",0.017579807749701,-0.00116365735306206,"Jun",0.0662622351314251,-0.00426840988464225,26.4362025753,111.965461113
"USA","Oklahoma",0.144593952442779,-0.0020772331964206,"Jul",0.545007010984435,-0.007619496138599,28.8754552913,65.8725111637
"USA","Oklahoma",-0.0289324669411744,-7.65015735293431e-05,"Aug",-0.109052951811768,-0.000280615313248417,28.447447391,77.5682502178
"USA","Oklahoma",0.0224453900010017,0.00135379896775014,"Sep",0.0846017050378841,0.00496586807152243,24.0576138589,84.3561027116
"USA","Oklahoma",-0.0415529619162039,0.000546138072525116,"Oct",-0.15662242568867,0.00200328828843945,18.0237178563,79.1440642118
"USA","Oklahoma",0.00318300119503077,0.000250402417367446,"Nov",0.0119974448305513,0.000918500751631928,11.3328799271,43.9581298382
"USA","Oklahoma",-0.00558370867585652,0.00251144864790154,"Dec",-0.0210462493363317,0.0092122412196906,5.76959747998,33.0985056346
"USA","Texas",-0.027862207427503,0.0103804800400687,"Jan",-0.146567471562746,0.0493426742532824,5.87290170525,14.5934555135
"USA","Texas",0.0254959741092186,-0.000132659154185249,"Feb",0.134120043070554,-0.000630583306977333,7.82783091939,19.2841842181
"USA","Texas",0.0223094881655617,0.00159494027909869,"Mar",0.117357724824692,0.00758140455366506,12.1390817108,36.8600339546
"USA","Texas",-0.0336688378898118,0.00199901456889697,"Apr",-0.177112902945894,0.00950213519219835,16.6738598857,40.1097146967
"USA","Texas",6.27698851930559e-05,-0.000246503638704082,"May",0.000330197217394507,-0.00117173278113099,21.4163563699,77.2723679836
"USA","Texas",0.0253280508938089,-0.0001933860709244,"Jun",0.133236693064517,-0.000919243220536235,25.9738354826,81.5223416242
"USA","Texas",-0.0589054227136028,-0.000794112851471405,"Jul",-0.30986844423336,-0.0037747437112012,27.8559800778,59.8362594049
"USA","Texas",0.0473081177791382,5.5144760283718e-05,"Aug",0.248861516996548,0.000262125637056458,27.2655454561,68.5656998828
"USA","Texas",-0.0086397745024815,0.000340470365765501,"Sep",-0.045449015732006,0.00161839513066988,23.2878651196,63.7799704622
"USA","Texas",0.0312839891945677,0.000331265674884344,"Oct",0.164567549379378,0.00157464146398029,17.5627285201,52.1314215733
"USA","Texas",-0.0438846165363597,0.000558073913244533,"Nov",-0.230852393981024,0.00265275393856424,11.1625708865,24.7422502091
"USA","Texas",-0.0302086949038016,0.00524650003172805,"Dec",-0.158911028237127,0.02493876401054,6.10399500142,19.5231080035
"France","France",0.0414151158259329,0.00313073543991691,"Jan",0.155797513833697,0.0097109043527403,4.49017954041,79.3991136721
"France","France",0.0275326197429739,-0.00115296738268838,"Feb",0.103573625709817,-0.00357627023745365,5.15799901684,61.9064098539
"France","France",-0.052426797931874,-0.00522417437432071,"Mar",-0.197221826213825,-0.0162043259945375,7.88981058949,62.0992592142
"France","France",-0.0750970657196674,0.00274470276795316,"Apr",-0.282504006134006,0.00851350954681822,10.1449207666,64.558187396
"France","France",-0.0462668008202588,0.00298022026884007,"May",-0.174048832101094,0.00924403691599443,13.7481727961,74.9573401278
"France","France",-0.0117827723596791,-0.00209689071280466,"Jun",-0.0443250393750419,-0.00650412835609512,16.774547467,64.4457574599
"France","France",-0.0602494196968949,0.00225186504980885,"Jul",-0.2266493673023,0.00698482721828228,19.0363548445,65.0249465949
"France","France",0.0183528426619884,-0.00204383493878272,"Aug",0.0690406679178807,-0.00633956013984836,19.0023581361,58.7176619589
"France","France",NA,NA,"Sep",NA,NA,16.2721918111,64.6964857654
"France","France",0.00582439210974556,-9.0206253187575e-05,"Oct",0.0219104979472919,-0.000279801443953011,12.6804934269,87.3794712087
"France","France",-0.0204947934106467,-0.00398230186616129,"Nov",-0.0770983684636853,-0.0123522901465791,7.86669674316,84.9212153731
"France","France",-0.0069552428119156,-0.0058628691844295,"Dec",-0.0261645903095028,-0.0181854273461492,5.12545078011,87.56959078
"Germany","Germany",0.0235224909759822,0.00519654680793587,"Jan",0.0760452878097817,0.0174476537542787,0.205192887788,47.7291720162
"Germany","Germany",0.0227331916558897,-2.41139677963541e-05,"Feb",0.0734935812738633,-8.09637969795816e-05,1.02487262515,36.2777175743
"Germany","Germany",-0.0350529344050693,-0.00105478554418978,"Mar",-0.113321777363317,-0.00354149277207258,4.75702416627,50.0713755407
"Germany","Germany",0.0372773273232456,0.00113171584908775,"Apr",0.120512963017824,0.00379978993991892,8.77418195254,46.7609216946
"Germany","Germany",-0.0588474145666453,-0.00178329264467974,"May",-0.190246372382559,-0.00598749010774001,12.8268386784,72.0788332041
"Germany","Germany",-0.160131479717444,-0.00349825063345544,"Jun",-0.517685158215298,-0.0117455433490959,15.5857565901,81.7286169162
"Germany","Germany",-0.0136651271548347,-0.0010807597796956,"Jul",-0.044177656546142,-0.00362870250661121,17.9868983269,88.1818682509
"Germany","Germany",0.0119459864787393,-0.00266017268687453,"Aug",0.0386198885515591,-0.00893165667175275,17.9402983599,78.7925749914
"Germany","Germany",NA,NA,"Sep",NA,NA,14.2911584382,65.635898892
"Germany","Germany",-0.0493806821193375,-0.000876286365039816,"Oct",-0.159641603767331,-0.00294217326464979,9.69583539293,60.8776997852
"Germany","Germany",-0.0395429954947606,-0.00511536525359191,"Nov",-0.127837586432931,-0.0171750828136562,4.65199112662,54.6679148046
"Germany","Germany",0.0211881019091808,-0.010753130409343,"Dec",0.0684984982871,-0.0361041482144073,1.30821162602,55.8122514898
"UK","UK",0.0799936369196618,0.00391506261760861,"Jan",0.276522055265597,0.010768498596278,4.16413098884,78.1148406691
"UK","UK",0.0173577044487484,0.000611984286288621,"Feb",0.0600021238399394,0.00168328136009956,4.47862517535,56.5509785321
"UK","UK",-0.0184519599475626,-0.00264172098779005,"Mar",-0.0637847469480957,-0.00726613378310444,6.42974948371,59.1273144279
"UK","UK",0.0255087118618104,-0.00196279616649157,"Apr",0.0881785314785703,-0.00539873044905593,8.44000256197,55.5095281705
"UK","UK",-0.0922995106479104,0.00258287436638792,"May",-0.319061007439901,0.00710427436427563,11.5453396893,56.4596453141
"UK","UK",0.0178940843932021,-0.00410410136653491,"Jun",0.0618562823749808,-0.0112884554146694,14.2789022647,63.3610364082
"UK","UK",0.0491280551264908,-0.00549234439808811,"Jul",0.169825892382194,-0.0151068600218745,16.6502558355,59.5756684614
"UK","UK",0.00747858756654043,-0.000466022841976972,"Aug",0.025851986283114,-0.0012818099759354,16.6226297039,66.6333266699
"UK","UK",NA,NA,"Sep",NA,NA,14.2958746214,63.4765418827
"UK","UK",0.0377563705056316,-0.00258757910887987,"Oct",0.130516245711794,-0.007117214901342,10.9194585302,89.6978163755
"UK","UK",-0.108535548799188,-0.00297670047496266,"Nov",-0.375185754505356,-0.00818750503299863,7.14040466211,83.474619576
"UK","UK",-0.0357425354277129,-0.00340583764642063,"Dec",-0.123554819326451,-0.00936785985227316,4.57491540433,81.0644853322
"China","Hebei",0.0216104571679609,-0.0107335002687453,"Jan",0.183859545049653,-0.0929962861654068,-2.85608704715,1.09388836434
"China","Hebei",-0.0419385659435237,-0.00695088766399205,"Feb",-0.356809001979049,-0.060223293624584,0.246862925976,3.79288817605
"China","Hebei",0.0237481947817917,0.00856761749598508,"Mar",0.202047196613877,0.0742308276389981,6.52841043187,10.012767613
"China","Hebei",0.00743460307055717,0.00240759626424076,"Apr",0.0632528376217767,0.020859692137155,13.8489457913,23.2958083169
"China","Hebei",-0.0331662296955055,0.00184175122190241,"May",-0.282174868186896,0.0159571453290274,19.6444108106,45.7679964324
"China","Hebei",-0.0378332525857893,-0.00155854739033828,"Jun",-0.321881418523834,-0.0135034346192073,24.1620343904,67.1073891821
"China","Hebei",NA,NA,"Jul",NA,NA,25.8549728384,156.373936267
"China","Hebei",NA,NA,"Aug",NA,NA,24.5414124094,131.707679954
"China","Hebei",NA,NA,"Sep",NA,NA,19.9093829736,53.7431426882
"China","Hebei",0.071740039958672,0.00244488431816053,"Oct",0.610356875198392,0.0211827601434951,13.8015716698,30.0130850461
"China","Hebei",-0.0180571235250958,-0.000898207855118988,"Nov",-0.153628148188905,-0.00778217660960898,5.68675631819,13.2288398767
"China","Hebei",0.0325966386865909,-0.00722451016351059,"Dec",0.27732884651556,-0.0625939905668122,-0.68426885965,2.07900222757
"China","Jiangsu",0.113006482264908,-1.04966799325691e-05,"Jan",0.597900659747677,-6.37437360947042e-05,2.01091202723,26.2112316275
"China","Jiangsu",-0.062965044744089,-0.00206182785157327,"Feb",-0.333138781413281,-0.0125209696101718,3.91778319557,38.8693551767
"China","Jiangsu",0.00751658567262691,-0.00159190053528298,"Mar",0.0397691481288518,-0.0096672174689488,8.55391154106,55.3206662767
"China","Jiangsu",-0.091715821261596,-0.000878553203671359,"Apr",-0.485254906997818,-0.00533523589551589,14.8847104869,66.7515471556
"China","Jiangsu",0.0899272239709153,-0.000557370608400201,"May",0.475791702067556,-0.00338477358527129,20.2067863165,91.0798975558
"China","Jiangsu",0.052256074282306,-0.00104651606517405,"Jun",0.276479195379014,-0.00635523273128855,24.3215777526,141.808539202
"China","Jiangsu",NA,NA,"Jul",NA,NA,27.3864543031,241.650903589
"China","Jiangsu",NA,NA,"Aug",NA,NA,26.860972628,174.353524252
"China","Jiangsu",NA,NA,"Sep",NA,NA,22.6706045252,79.8332874872
"China","Jiangsu",-0.0177972751116977,0.000292028433150139,"Oct",-0.094162762327656,0.00177341630824751,17.3279977483,51.6482928878
"China","Jiangsu",-0.00592031242422335,-0.000664490650433239,"Nov",-0.0313235013904572,-0.00403528705559451,10.5817389911,46.6034752866
"China","Jiangsu",0.0704646829832974,-0.00316753142225804,"Dec",0.372818263167082,-0.0192356333954332,4.15037674399,21.8864151465
"China","Anhui",0.0755069017175254,-0.00102759872622981,"Jan",0.332266565234437,-0.00443573193187393,2.08916976973,23.7446670993
"China","Anhui",-0.0348709759871876,0.000843504977565568,"Feb",-0.153449011336484,0.00364107298712768,4.22555826695,36.7857993923
"China","Anhui",0.046049322814302,-0.00510043602030473,"Mar",0.202639096226201,-0.0220165385030713,9.14423551055,56.9742404393
"China","Anhui",0.0318422542688622,0.00050368693413755,"Apr",0.140121183819952,0.00217421466219485,15.7028279146,67.8535807055
"China","Anhui",0.0665225275162315,-0.00116842693205711,"May",0.292731011679179,-0.00504363086513607,20.9504944141,97.2297270571
"China","Anhui",-0.0120846676724114,-0.00297437275045124,"Jun",-0.0531783310952595,-0.0128391753022878,25.0762672376,141.419201313
"China","Anhui",NA,NA,"Jul",NA,NA,27.6728714689,237.049441315
"China","Anhui",NA,NA,"Aug",NA,NA,26.9201480674,162.375192193
"China","Anhui",NA,NA,"Sep",NA,NA,22.5733907271,76.7459532642
"China","Anhui",-0.0348164989896102,0.00102047351834686,"Oct",-0.15320928643111,0.0044049752645865,17.2296719385,56.0005023985
"China","Anhui",-0.0777022786926895,-0.00134402577463744,"Nov",-0.341927276379246,-0.00580162070431332,10.4375078844,45.0520822282
"China","Anhui",0.0670818607486997,-0.00271780079069255,"Dec",0.295192346043936,-0.0117316569630031,4.16493750576,19.8179146591
"China","Shandong",0.00267777800325227,-0.00544771315918552,"Jan",0.0294925295738725,-0.0636170851293841,-0.483904496597,6.0197851931
"China","Shandong",-0.00772505359776363,-0.00190257596849094,"Feb",-0.0850822478245335,-0.0222178249507367,1.99276415465,10.8851179626
"China","Shandong",-0.0228036779208176,0.00114859955413701,"Mar",-0.251155302887675,0.0134130695724867,7.54936335577,18.6086397533
"China","Shandong",0.0157293922161495,0.000980593663247182,"Apr",0.17324048690758,0.0114511371522831,14.4909889066,34.8119996465
"China","Shandong",-0.00826392264771541,0.000240671676101854,"May",-0.0910172474297454,0.00281050599754638,20.0627032937,61.1989522288
"China","Shandong",-0.00679663488409063,-0.000431199329312817,"Jun",-0.074856823485144,-0.00503544214591652,24.5583443618,83.8762935752
"China","Shandong",NA,NA,"Jul",NA,NA,26.6300202531,192.118587218
"China","Shandong",NA,NA,"Aug",NA,NA,25.7824985883,153.727693462
"China","Shandong",NA,NA,"Sep",NA,NA,21.4825684762,64.6725866003
"China","Shandong",0.0122454651482865,0.000546613707778042,"Oct",0.134869187286263,0.00638322352232712,15.888393568,35.0048642102
"China","Shandong",0.0219265819547382,9.55306918205065e-05,"Nov",0.241495137374587,0.00111558446203558,8.17236933296,21.196032051
"China","Shandong",-0.00457656677538791,0.000597312289307639,"Dec",-0.0504054222590514,0.0069752693740198,1.63559089842,7.72914521361
"China","Henan",-0.0246410476712861,0.00155892357967853,"Jan",-0.210763527338275,0.0130277259108687,1.04372524305,11.4464860699
"China","Henan",-0.00581267232555508,0.00240794263351551,"Feb",-0.0497178260818493,0.0201228700671807,3.49084583485,18.849764136
"China","Henan",0.0258785573773236,-0.00228718128055117,"Mar",0.22134838209929,-0.019113682812877,8.8188783888,35.624011129
"China","Henan",0.00615596623613253,-0.000279164192962561,"Apr",0.0526541393617172,-0.00233293962414441,15.5016167821,49.2976197102
"China","Henan",-0.0194738479466179,-0.000155907203246468,"May",-0.166566654909774,-0.00130289665119051,20.7150192975,79.997563054
"China","Henan",-0.0267045173571444,0.000258956687646559,"Jun",-0.228413107638137,0.00216406807455018,25.1959733332,98.6469460319
"China","Henan",NA,NA,"Jul",NA,NA,27.0154233096,183.262573817
"China","Henan",NA,NA,"Aug",NA,NA,25.8874521377,146.37896718
"China","Henan",NA,NA,"Sep",NA,NA,21.4004640996,77.947885752
"China","Henan",0.00202735718572508,4.69959638019005e-05,"Oct",0.0173406974142554,0.000392739287101243,15.9870075662,49.3179137722
"China","Henan",-0.0114887348173706,-0.000933998690814252,"Nov",-0.0982671803189887,-0.00780530816497586,9.03687468659,30.7344776615
"China","Henan",0.0356195852301724,-0.00509641267679492,"Dec",0.304666811475943,-0.0425900719877828,2.99711393406,9.37962829633
