"Country","Region","Temp_sens","Precip_sens","Month","Temp_sens_scaled","Precip_sens_scaled","T_clim","P_clim","fr"
"USA","SouthDakota",NA,NA,"Nov",NA,NA,1.40967643043,11.7978105998,NA
"USA","SouthDakota",NA,NA,"Dec",NA,NA,-5.95053054405,4.42435907505,NA
"USA","Minnesota",NA,NA,"Jan",NA,NA,-12.6760069018,4.32823998842,NA
"USA","Minnesota",NA,NA,"Feb",NA,NA,-9.44867191763,6.05706442084,NA
"USA","Minnesota",NA,NA,"Mar",NA,NA,-2.27196895826,19.7985380692,NA
"USA","Minnesota",0.0182315601248732,-0.00268829289167282,"Apr",0.0517562838449661,-0.00993251851339127,6.75495819323,38.5595020111,0.166666666666667
"USA","Minnesota",0.0298493620961754,0.00174141119268759,"May",0.0847372384293727,0.00643404554778004,13.8544531398,79.1319098962,0.333333333333333
"USA","Minnesota",-0.117203660096013,-8.40438468736013e-05,"Jun",-0.332721163633295,-0.000310519388566036,18.8260741164,113.056576991,0.5
"USA","Minnesota",-0.133567146375533,-0.0040919105506298,"Jul",-0.379174305041671,-0.0151185078921891,21.2381484949,88.8453279576,0.666666666666667
"USA","Minnesota",0.0445857935153633,-0.00406576174933767,"Aug",0.126571449115095,-0.015021895110992,20.2576064944,82.058959521,0.833333333333333
"USA","Minnesota",-0.0247025511308652,-0.000352515621701875,"Sep",-0.0701263215691333,-0.00130245032066976,15.4212826757,70.4182279128,1
"USA","Minnesota",NA,NA,"Oct",NA,NA,8.08153298684,54.0108591456,NA
"USA","Minnesota",NA,NA,"Nov",NA,NA,-1.43715811516,15.3458201321,NA
"USA","Minnesota",NA,NA,"Dec",NA,NA,-9.88398298692,5.98048994712,NA
"USA","Montana",NA,NA,"Jan",NA,NA,-7.21913973782,3.19051688162,NA
"USA","Montana",NA,NA,"Feb",NA,NA,-4.98132041575,2.86811267628,NA
"USA","Montana",NA,NA,"Mar",NA,NA,0.621688998991,9.07845128759,NA
"USA","Montana",0.0078153345836477,0.00268424167052538,"Apr",0.0317191653557545,0.00914096589241788,6.77781052527,21.8053698726,0.166666666666667
"USA","Montana",-0.0895496089115441,0.00311137691533846,"May",-0.363444305833248,0.0105955401012751,11.9295225411,57.3575249668,0.333333333333333
"USA","Montana",-0.015559682431546,0.00591535298270183,"Jun",-0.0631502253226481,0.0201442517081208,16.4904433138,70.9309130306,0.5
"USA","Montana",-0.071695044273462,0.00683688347297852,"Jul",-0.290980116098455,0.0232824485675688,20.4975594412,45.7164178179,0.666666666666667
"USA","Montana",-0.015537188557948,-0.000947843274988153,"Aug",-0.0630589321235519,-0.00322780289985161,20.1009191738,39.8522810541,0.833333333333333
"USA","Montana",0.030917251046513,0.00473372748052609,"Sep",0.125480155429507,0.0161203225173912,14.7237223196,31.8877768212,1
"USA","Montana",NA,NA,"Oct",NA,NA,7.89570016764,18.9726490401,NA
"USA","Montana",NA,NA,"Nov",NA,NA,-0.385623523865,6.61149275833,NA
"USA","Montana",NA,NA,"Dec",NA,NA,-6.57986255458,3.79196671595,NA
"USA","Idaho",NA,NA,"Jan",NA,NA,-4.79021160405,11.1913745819,NA
"USA","Idaho",NA,NA,"Feb",NA,NA,-3.30837744896,11.0038375111,NA
"USA","Idaho",NA,NA,"Mar",NA,NA,1.15439621063,17.8923546245,NA
"USA","Idaho",-0.000208380720375559,0.00374155167126101,"Apr",-0.00110659226208221,0.016782778747237,5.06603487929,26.0019215597,0.166666666666667
"USA","Idaho",-0.0343848965433633,0.00254016276711576,"May",-0.182598756635483,0.0113939331721443,9.47098740162,44.6514419698,0.333333333333333
"USA","Idaho",-0.0099386268882638,0.00227929595045866,"Jun",-0.0527784316632246,0.0102238116687905,13.6283640058,41.9704209598,0.5
"USA","Idaho",-0.103839278384312,0.00504340016904652,"Jul",-0.551431733958809,0.0226222371378766,17.7548730707,23.608851472,0.666666666666667
"USA","Idaho",-0.0230372719492682,0.00781086773649471,"Aug",-0.12233793429929,0.0350357489520763,17.4048273673,24.3888424632,0.833333333333333
"USA","Idaho",0.0284263576059511,-0.00189289371719816,"Sep",0.150956323162883,-0.00849059941942879,13.2529302108,27.4868920031,1
"USA","Idaho",NA,NA,"Oct",NA,NA,7.35340688435,26.9357166639,NA
"USA","Idaho",NA,NA,"Nov",NA,NA,0.292705531226,19.0705764164,NA
"USA","Idaho",NA,NA,"Dec",NA,NA,-4.45537781807,12.709954415,NA
"USA","Washington",NA,NA,"Jan",NA,NA,-0.185226560716,32.6432670928,NA
"USA","Washington",NA,NA,"Feb",NA,NA,1.98672737511,26.7122922927,NA
"USA","Washington",NA,NA,"Mar",NA,NA,5.9922458825,36.1240379964,NA
"USA","Washington",0.0338871718074716,0.0131060670084677,"Apr",0.154699964518663,0.0574693839230091,9.4416662397,34.1831938417,0.166666666666667
"USA","Washington",-0.026442906953038,0.00494125760995152,"May",-0.120715791528621,0.0216671431990484,13.3881916272,40.5707257837,0.333333333333333
"USA","Washington",0.0271666168016165,0.00102324104012499,"Jun",0.124019634308213,0.00448685575487509,16.9166624663,32.3819405666,0.5
"USA","Washington",-0.0838335034169386,0.00444649041049905,"Jul",-0.382712374988348,0.0194976162067421,21.0876783859,13.7305338011,0.666666666666667
"USA","Washington",-0.089080247775565,0.00568974860918748,"Aug",-0.406664541038955,0.0249492351164952,21.0125547943,15.030028501,0.833333333333333
"USA","Washington",0.0336427830223852,0.00317565206958736,"Sep",0.15358429347369,0.0139250598883022,16.6916294851,19.3473767302,1
"USA","Washington",NA,NA,"Oct",NA,NA,10.0455292846,29.4537202365,NA
"USA","Washington",NA,NA,"Nov",NA,NA,3.67571495503,47.4376189264,NA
"USA","Washington",NA,NA,"Dec",NA,NA,-0.763315217776,39.034203331,NA
"Argentina","BuenosAires",0.0111807524473916,0.00558761344980232,"Jan",0.0520966197825906,0.0237820367833597,22.6720709312,86.8557413456,1
"Argentina","BuenosAires",NA,NA,"Feb",NA,NA,21.6704086943,92.6221693594,NA
"Argentina","BuenosAires",NA,NA,"Mar",NA,NA,19.586143278,106.405819804,NA
"Argentina","BuenosAires",NA,NA,"Apr",NA,NA,15.633684067,81.8352953683,NA
"Argentina","BuenosAires",0.00947424859768771,-0.00225690391260547,"May",0.0441451797848032,-0.00960584914262287,12.102893255,60.8313115446,0.111111111111111
"Argentina","BuenosAires",0.053123654860145,0.00378181869630717,"Jun",0.247529212522384,0.0160962013839301,9.12508444186,42.1678605242,0.222222222222222
"Argentina","BuenosAires",-0.0436675451325232,0.000441491243341202,"Jul",-0.203468550646509,0.00187907790741021,8.40905617725,47.919267783,0.333333333333333
"Argentina","BuenosAires",-0.0595929024026622,-0.000616913208271213,"Aug",-0.277672615758237,-0.00262571001789064,10.1151588746,40.0746604608,0.444444444444444
"Argentina","BuenosAires",-0.0283532871161189,-0.000562922880632339,"Sep",-0.132111897247101,-0.00239591603350205,12.132158063,59.0630074203,0.555555555555556
"Argentina","BuenosAires",-0.0327754676451112,0.00182350210875089,"Oct",-0.152717009354975,0.00776120156028006,15.1821035458,87.2708596257,0.666666666666667
"Argentina","BuenosAires",-0.115676092170124,-0.00151619411314319,"Nov",-0.538991755705025,-0.0064532352664375,18.200597223,88.4345136283,0.777777777777778
"Argentina","BuenosAires",0.0240320064678664,-0.000786872753236429,"Dec",0.11197692726497,-0.00334909294091457,21.0374215709,84.4423523241,0.888888888888889
"Argentina","Cordoba",-0.0835469642240947,0.000662799239103163,"Jan",-0.212227033625332,0.00215903460518603,24.3679124513,121.782005723,1
"Argentina","Cordoba",NA,NA,"Feb",NA,NA,23.3112117191,112.637360426,NA
"Argentina","Cordoba",NA,NA,"Mar",NA,NA,21.5023286942,131.039933091,NA
"Argentina","Cordoba",NA,NA,"Apr",NA,NA,18.228266575,86.7773076496,NA
"Argentina","Cordoba",-0.0414328772719896,0.00265396429054666,"May",-0.105248308178035,0.008645152870078,14.7861844352,39.4611186377,0.111111111111111
"Argentina","Cordoba",-0.0409047954048543,-0.00552061065556664,"Jun",-0.103906868076479,-0.0179831067145687,11.8086585128,15.6629878971,0.222222222222222
"Argentina","Cordoba",-0.0687234878511241,-0.00509915833298579,"Jul",-0.174572255287576,-0.0166102473399573,10.8189704951,15.5468279669,0.333333333333333
"Argentina","Cordoba",-0.132670370994233,0.00336294905706577,"Aug",-0.337010920116211,0.0109546344674554,13.0700385125,17.9788901843,0.444444444444444
"Argentina","Cordoba",0.0572302410906806,0.00420081488356872,"Sep",0.145376967471368,0.0136839395227394,15.3165508668,42.253858466,0.555555555555556
"Argentina","Cordoba",-0.171990206999111,0.000773982694936583,"Oct",-0.436891654688051,0.00252120902317923,18.6387666964,96.150846297,0.666666666666667
"Argentina","Cordoba",-0.0613593537770539,-0.00597609343834757,"Nov",-0.155865790674845,-0.0194668185719044,21.1751099029,112.648054445,0.777777777777778
"Argentina","Cordoba",-0.0803015446025699,-6.15060597971168e-05,"Dec",-0.203982978493679,-0.000200352842453924,23.5818503048,135.516253188,0.888888888888889
"Argentina","SantaFe",0.00773472316175828,-0.000147514987614429,"Jan",0.0232432581341647,-0.000500741940511296,24.6469425754,119.490571355,1
"Argentina","SantaFe",NA,NA,"Feb",NA,NA,23.6956708411,120.512875558,NA
"Argentina","SantaFe",NA,NA,"Mar",NA,NA,21.8693546384,144.215330498,NA
"Argentina","SantaFe",NA,NA,"Apr",NA,NA,18.3872162989,111.805393404,NA
"Argentina","SantaFe",-0.0237134601788969,0.00495090164203023,"May",-0.0712602202645663,0.0168059133217748,15.1610777632,57.9358816396,0.111111111111111
"Argentina","SantaFe",0.0303066538064168,-5.39136850739123e-05,"Jun",0.091073120895665,-0.00018301085008792,12.2809114131,29.2459341043,0.222222222222222
"Argentina","SantaFe",-0.0868118677353698,-0.0013509083736929,"Jul",-0.260874320733087,-0.00458567967523438,11.3397250386,26.1483336307,0.333333333333333
"Argentina","SantaFe",-0.0841275353278094,0.000386102105017297,"Aug",-0.252807757811313,0.00131062965484699,13.4718435275,29.4404634869,0.444444444444444
"Argentina","SantaFe",0.0322069480449886,0.00299829085631402,"Sep",0.0967836070493737,0.0101777453659976,15.4321078652,54.3823295109,0.555555555555556
"Argentina","SantaFe",-0.110190107869626,-0.00161301523149797,"Oct",-0.331127186776127,-0.00547540551747681,18.5395171582,114.931826278,0.666666666666667
"Argentina","SantaFe",-0.0939272457406456,-0.00427676726019088,"Nov",-0.282256413438935,-0.0145175535829668,21.1748462793,119.069369875,0.777777777777778
"Argentina","SantaFe",-0.133436809068317,0.000968138312544766,"Dec",-0.400984771259621,0.00328636069559333,23.5710702176,132.893339296,0.888888888888889
"Australia","WesternAustralia",0.0601850767257746,0.000658848786500158,"Jan",0.267014516070022,0.00265064778607822,25.2685789524,17.4016273507,0.909090909090909
"Australia","WesternAustralia",0.0294925345488235,-0.00139532342103629,"Feb",0.130845306987206,-0.00561359603692924,25.1456401768,18.4101715945,1
"Australia","WesternAustralia",NA,NA,"Mar",NA,NA,23.0537314672,20.636552586,NA
"Australia","WesternAustralia",0.104409997418095,0.00252156789254966,"Apr",0.463220892124003,0.0101446469793735,19.5867675363,26.1686173726,0.0909090909090909
"Australia","WesternAustralia",0.00268417609625912,0.00326506744492797,"May",0.0119084999202537,0.0131358575315405,15.6575815322,53.0693645701,0.181818181818182
"Australia","WesternAustralia",-0.00310615223022418,0.000580846030954795,"Jun",-0.0137806210395332,0.00233683096569273,12.6128251921,64.7736651035,0.272727272727273
"Australia","WesternAustralia",-0.0704115923917839,0.00326580878640264,"Jul",-0.312385034480819,0.0131388400598214,11.4318623358,68.1033305867,0.363636363636364
"Australia","WesternAustralia",0.0805325072781082,0.00180797818407069,"Aug",0.357287049026236,0.00727376822888562,12.4267052331,54.5302966661,0.454545454545455
"Australia","WesternAustralia",-0.0926416277481987,0.00715465830965986,"Sep",-0.411009850728176,0.0287842667349916,14.5579977,37.7660115209,0.545454545454545
"Australia","WesternAustralia",-0.0961911899229227,0.00700596951951314,"Oct",-0.426757685206527,0.0281860693633144,17.403835659,22.8260046856,0.636363636363636
"Australia","WesternAustralia",-0.127178742165915,0.00616249900108808,"Nov",-0.564235723226767,0.0247926605749914,20.5807782054,20.7388838407,0.727272727272727
"Australia","WesternAustralia",-0.0356908149034501,-0.0083240325700987,"Dec",-0.158344330323138,-0.0334888353067792,23.1395076903,14.5196047752,0.818181818181818
"Australia","NewSouthWales",0.0980612686960657,-0.00240734813006641,"Jan",0.244760527654932,-0.0054374311968325,25.7116640522,55.9242159784,0.909090909090909
"Australia","NewSouthWales",0.0363120160156701,0.000140448915467921,"Feb",0.0906346442218357,0.000317229280214447,25.1240501866,50.9351206242,1
"Australia","NewSouthWales",NA,NA,"Mar",NA,NA,22.0491746778,43.4684745504,NA
"Australia","NewSouthWales",-0.0688014513645916,-0.000811408237515484,"Apr",-0.171728142653514,-0.00183271227328133,17.7428466483,34.029007195,0.0909090909090909
"Australia","NewSouthWales",0.115950084393087,0.00583806575772111,"May",0.289410938845263,0.0131863275127211,13.740992452,44.3366758371,0.181818181818182
"Australia","NewSouthWales",0.0152466105684605,0.00335735112477276,"Jun",0.0380554779405518,0.00758318479847637,10.5909575771,41.4674383252,0.272727272727273
"Australia","NewSouthWales",0.158999116258646,0.00486923848747853,"Jul",0.39686114721556,0.0109980558798128,9.68561981155,45.8261979721,0.363636363636364
"Australia","NewSouthWales",-0.0934281586393495,0.0015225354790655,"Aug",-0.233196303805453,0.00343892177818365,11.108630729,39.0975805618,0.454545454545455
"Australia","NewSouthWales",0.00269164253512953,0.00335523760513773,"Sep",0.00671832881541328,0.00757841103208374,14.3321848219,38.5001433986,0.545454545454545
"Australia","NewSouthWales",-0.0465826121018774,0.00625408506029802,"Oct",-0.116270010262043,0.0141259823578447,17.8225172955,44.8643536271,0.636363636363636
"Australia","NewSouthWales",-0.111994812129726,0.000544162931845761,"Nov",-0.279538595369882,0.00122909041065712,21.1700818005,51.7953689276,0.727272727272727
"Australia","NewSouthWales",-0.145148838303758,0.00293967496872431,"Dec",-0.36229090979682,0.00663978765009289,23.6286873096,52.4089333718,0.818181818181818
"Australia","SouthAustralia",0.0992756389693421,-0.00392227338364609,"Jan",0.336616489828965,-0.0130558878848459,23.2742581565,16.5917288276,0.909090909090909
"Australia","SouthAustralia",-0.0834905669989097,-0.00176585350873577,"Feb",-0.283093635949118,-0.00587791394838586,22.9848337912,16.563968765,1
"Australia","SouthAustralia",NA,NA,"Mar",NA,NA,20.5775538558,18.842348677,NA
"Australia","SouthAustralia",-0.00338247216539904,0.00612458733553401,"Apr",-0.011469036302173,0.0203866272879091,17.5500101661,23.8634332412,0.0909090909090909
"Australia","SouthAustralia",0.00830693007212569,0.000915805512970202,"May",0.0281665237430216,0.00304839895952076,14.4017382977,34.7869898855,0.181818181818182
"Australia","SouthAustralia",0.116784174114735,0.00462262366699149,"Jun",0.395983135099405,0.0153871111028914,11.7540727059,47.2807610232,0.272727272727273
"Australia","SouthAustralia",-0.181502732568719,0.0053893005656834,"Jul",-0.615426033676953,0.0179391126219486,11.0054447565,46.754631497,0.363636363636364
"Australia","SouthAustralia",0.0349690207002531,0.0033194038728943,"Aug",0.118570367545161,0.0110491443533049,12.1123033862,43.3048628787,0.454545454545455
"Australia","SouthAustralia",0.0379385216356929,0.00479453917978074,"Sep",0.128639131562286,0.0159593582262053,14.3352152599,36.5253610369,0.545454545454545
"Australia","SouthAustralia",-0.177806353453587,0.00573293617294181,"Oct",-0.602892624919977,0.0190829563887583,16.8266763557,31.387444437,0.636363636363636
"Australia","SouthAustralia",-0.0349322401090559,0.00517586223049147,"Nov",-0.118445654638438,0.0172286504225995,19.6722643822,23.5738678677,0.727272727272727
"Australia","SouthAustralia",-0.0791373231581846,0.00150134409021649,"Dec",-0.268332978891176,0.00499745382363462,21.3707768813,24.824085192,0.818181818181818
"Australia","Victoria",0.106721082633034,-0.00384104743668899,"Jan",0.268013700314838,-0.00798826270622218,23.2848675624,25.2053672048,0.909090909090909
"Australia","Victoria",-0.0477164736373009,-0.00801058627237025,"Feb",-0.11983263615759,-0.0166596920838111,23.0118657618,21.8383860491,1
"Australia","Victoria",NA,NA,"Mar",NA,NA,20.12703085,24.1531327203,NA
"Australia","Victoria",0.00121965144330831,-0.000851807745496349,"Apr",0.00306296833156576,-0.00177151262992086,16.4159443133,23.9778948777,0.0909090909090909
"Australia","Victoria",0.0695532830408932,0.000984393287476707,"May",0.174672448001057,0.0020472520363831,13.0976930025,33.9968277595,0.181818181818182
"Australia","Victoria",-0.0167562069428331,0.00344434503951268,"Jun",-0.0420806546859354,0.00716323697637487,10.3972523587,37.0405833717,0.272727272727273
"Australia","Victoria",0.15917054689277,0.0107641850854657,"Jul",0.399732519586184,0.0223863775957998,9.68531463314,41.5627546852,0.363636363636364
"Australia","Victoria",0.0722965639953959,0.00536604132743687,"Aug",0.181561779157373,0.0111598069335382,10.9501050181,42.3908647466,0.454545454545455
"Australia","Victoria",-0.121913461970125,0.00582322898431252,"Sep",-0.306167040800725,0.0121106244304221,13.222562363,36.8560945554,0.545454545454545
"Australia","Victoria",-0.117231741566573,0.00895763779943187,"Oct",-0.294409615011576,0.018629284107652,15.9100456814,35.6193816154,0.636363636363636
"Australia","Victoria",-0.0384159818097999,0.00888209270114086,"Nov",-0.0964758713278367,0.0184721722517682,19.0381790316,32.509605897,0.727272727272727
"Australia","Victoria",-0.158786697351746,0.000476171952594297,"Dec",-0.39876854008639,0.000990299316359629,21.1856323821,32.1249417334,0.818181818181818
"Canada","Manitoba",NA,NA,"Jan",NA,NA,-15.5816322662,4.37920372045,NA
"Canada","Manitoba",NA,NA,"Feb",NA,NA,-12.3916249366,5.19702125141,NA
"Canada","Manitoba",0.0267342030234991,0.00252934830665183,"Mar",0.0972627241920849,0.0136861255016883,-5.39776070188,16.090030504,0.125
"Canada","Manitoba",-0.0457249540084333,-0.00140738392002193,"Apr",-0.166353700033955,-0.00761525524492728,4.46336860142,26.1308453842,0.25
"Canada","Manitoba",0.0197963149091376,-0.00211930698922104,"May",0.0720217286946861,-0.011467420819349,11.6438682869,56.7921074353,0.375
"Canada","Manitoba",-0.0933688192966624,0.000168776979948005,"Jun",-0.339688664420238,0.000913240348626408,16.7783204635,93.1414634428,0.5
"Canada","Manitoba",-0.105256628782239,-0.00167145465863954,"Jul",-0.38293815774635,-0.00904412340853272,19.3563395296,77.6812834502,0.625
"Canada","Manitoba",0.0474029935884607,-0.00253530780265265,"Aug",0.172458639863736,-0.0137183719147187,18.5467152799,70.390649099,0.75
"Canada","Manitoba",0.0293081577578636,0.00137450316674898,"Sep",0.106627127132818,0.00743733980532559,13.260916427,56.0137118258,0.875
"Canada","Manitoba",-0.0258220049375544,-0.000758385860182944,"Oct",-0.0939440215262977,-0.00410357246325995,5.67379196077,40.1901717325,1
"Canada","Manitoba",NA,NA,"Nov",NA,NA,-4.20465603069,12.1311894483,NA
"Canada","Manitoba",NA,NA,"Dec",NA,NA,-13.0875101768,5.3436997787,NA
"Canada","Saskatchewan",NA,NA,"Jan",NA,NA,-13.3089662106,3.80109249083,NA
"Canada","Saskatchewan",NA,NA,"Feb",NA,NA,-10.6440534933,3.25655556322,NA
"Canada","Saskatchewan",0.000847808449645477,-0.0143765973539938,"Mar",0.00371583806743437,-0.06144379941992,-3.9862299877,10.0772735382,0.125
"Canada","Saskatchewan",-0.0132407213192337,0.00772102077922984,"Apr",-0.0580324203407885,0.0329986881036383,5.04128284109,21.2187037153,0.25
"Canada","Saskatchewan",-0.0313379771190195,0.00307723843837955,"May",-0.137350422001495,0.0131517365840768,11.3708518501,49.4865837878,0.375
"Canada","Saskatchewan",-0.046592909271795,-8.94487087324018e-05,"Jun",-0.204210875719685,-0.00038229272075967,16.0333386752,78.9721536541,0.5
"Canada","Saskatchewan",-0.105048422755397,0.00771947365163499,"Jul",-0.460414057399016,0.0329920758716008,18.8690154273,69.4771111971,0.625
"Canada","Saskatchewan",0.0203677989759752,0.000335470197646226,"Aug",0.0892695075360802,0.00143375814373834,18.3237919868,48.3617241234,0.75
"Canada","Saskatchewan",0.0270806007417779,0.00267693241604926,"Sep",0.118690875477082,0.01144087814261,13.0392004955,37.8483048176,0.875
"Canada","Saskatchewan",0.0121934229917202,0.00681224522865529,"Oct",0.0534422431669676,0.0291146937708821,5.62170037398,21.4819711903,1
"Canada","Saskatchewan",NA,NA,"Nov",NA,NA,-4.18540142411,7.86339593075,NA
"Canada","Saskatchewan",NA,NA,"Dec",NA,NA,-11.832028907,4.62302420676,NA
"Canada","Alberta",NA,NA,"Jan",NA,NA,-9.5482139849,3.71793203723,NA
"Canada","Alberta",NA,NA,"Feb",NA,NA,-7.31233870224,3.04092663496,NA
"Canada","Alberta",0.00140243293854509,0.00218141630111803,"Mar",0.00747263175380554,0.0132049693597098,-2.10533710517,9.35756915597,0.125
"Canada","Alberta",-0.00564765985597335,-0.00257342023540168,"Apr",-0.030092620626995,-0.0155779230863545,5.07168560275,22.8711615282,0.25
"Canada","Alberta",0.00460190275388067,0.00800186599041561,"May",0.0245204770234853,0.0484384366110158,10.3677701701,48.9741907531,0.375
"Canada","Alberta",-0.0472393098921266,0.00213227944274927,"Jun",-0.251706842748557,0.0129075246634089,14.2799521349,86.7347778954,0.5
"Canada","Alberta",-0.0627486726198895,0.00407497780950651,"Jul",-0.33434591461819,0.0246674406386585,17.2526295391,66.6747120578,0.625
"Canada","Alberta",0.0300313571739204,0.00233545907464189,"Aug",0.160017115300018,0.0141374507496329,16.7917499301,51.0201716471,0.75
"Canada","Alberta",0.00538517084249266,0.00157521619981682,"Sep",0.0286939913711849,0.00953540213431008,12.3197260789,41.5588673726,0.875
"Canada","Alberta",0.0781975651772974,-0.00600501817575977,"Oct",0.41666278119534,-0.0363507327669493,5.85777521983,16.1404956923,1
"Canada","Alberta",NA,NA,"Nov",NA,NA,-3.03424581133,7.53101422986,NA
"Canada","Alberta",NA,NA,"Dec",NA,NA,-8.72720129976,4.08409267721,NA
